CATEGORY,TYPE,SUBTYPE,PROMPT,DIALOGUE BEFORE,RESPONSE TEXT,DIALOGUE AFTER,SCRIPT NOTES,SCENE
Miscellaneous,Miscellaneous,Idle,,,"Self-prescribed chems! As recommended by me, myself, and I.",,barking sales pitches in the marketplace to a crowd of about half a dozen people,
Miscellaneous,Miscellaneous,Hello,,,"Everyone in this city's always jumping at shadows. Chill out, is what I say.",,"off work, hanging out",
Miscellaneous,Miscellaneous,Hello,,,"You gotta accept life on its terms, you know? Something bad happens, just say ""yes"" to it.",,"off work, hanging out",
Miscellaneous,Miscellaneous,Hello,,,I believe in the Chem lifestyle. We all got problems. Why not balance that out with some prescriptions?,,"off work, hanging out",
Miscellaneous,Miscellaneous,Hello,,,Stay cool.,,"off work, hanging out",
Scene,SceneDialogue,Custom,,Player Default: Found the plant. Here you go.,"All right. Here's your payment, plus some samples from the pharmacy. Don't take 'em all at once, now. Moderation.",,Happy,FFDiamondCity03ReturnScene
Scene,SceneDialogue,Custom,,"Player Default: Haven't gotten to it yet, Solomon.",That's too bad. Oh well.,,Depressed,FFDiamondCity03ReturnScene
Scene,SceneDialogue,Custom,,Player Default: I'll get back to you.,All right.,,,FFDiamondCity03ReturnScene
Scene,SceneDialogue,Custom,,Player Default: What did you need again?,Mutated Fern. Hear it's dynamite for making radiation meds. Did you find some?,Player Default: Found the plant. Here you go.,,FFDiamondCity03ReturnScene
Miscellaneous,Miscellaneous,Greeting,,,"Hey, you find any Mutated Fern for me? Got a lot of plans for that plant.",Player Default: Found the plant. Here you go.,,FFDiamondCity03ReturnScene
Miscellaneous,Miscellaneous,Greeting,,,You find that fern? Should be easy to spot.,Player Default: Found the plant. Here you go.,,FFDiamondCity03ReturnScene
Miscellaneous,Miscellaneous,Greeting,,,"Got something green for me, man? And by green, I mean, mutated and glowing.",Player Default: Found the plant. Here you go.,,FFDiamondCity03ReturnScene
Miscellaneous,Miscellaneous,Hello,,,"Good luck finding that Mutated Fern, man.",,,
Scene,SceneDialogue,Custom,,"GenericNPC: Hey, Solomon, you got anything to help me, you know, impress someone?","Trying your hand at the game of love, maybe? Ah, don't answer that. Your business.",,,ConvDiamondCityGenericSolomon02Scene
Scene,SceneDialogue,Custom,,,"You crush some Mentats in with your coffee in the morning, it'll help loosen the language centers in your brain. Lower anxiety.",,,ConvDiamondCityGenericSolomon02Scene
Scene,SceneDialogue,Custom,,,"Whoever you're trying to win over, a good regimen of those little red pills will keep your prepared when the time comes.",GenericNPC: Huh. Interesting.,,ConvDiamondCityGenericSolomon02Scene
Scene,SceneDialogue,Custom,,,"Hey, you're looking a little sluggish today. You feeling all right?","GenericNPC: Yeah, I don't know what it is, but I just can't seem to get going today.",,ConvDiamondCityGenericSolomon01Scene
Scene,SceneDialogue,Custom,,"GenericNPC: Yeah, I don't know what it is, but I just can't seem to get going today.","You gotta balance out the chemistry in your life. You work too hard, for example, that causes the whole body to slow down.",GenericNPC: Really?,,ConvDiamondCityGenericSolomon01Scene
Scene,SceneDialogue,Custom,,GenericNPC: Really?,Oh yeah. Work's a real downer. You need to add a little pick-me-up in your diet to even it out.,,,ConvDiamondCityGenericSolomon01Scene
Scene,SceneDialogue,Custom,,,"You mix a little Jet into your meals every day, your whole body will feel lifted right up.",GenericNPC: Thanks.,,ConvDiamondCityGenericSolomon01Scene
Miscellaneous,Miscellaneous,Greeting,,,Whoa. Something heavy is going down...,,"a man has another man at gunpoint, you're in the crowd watching / Nervous",
Miscellaneous,Miscellaneous,Greeting,,,Can't believe that happened. It's totally ruined the mood out here...,,"the police just shot a crazed gunman, you're closing your store / Nervous",
