CATEGORY,TYPE,SUBTYPE,PROMPT,DIALOGUE BEFORE,RESPONSE TEXT,DIALOGUE AFTER,SCRIPT NOTES,SCENE
Scene,SceneDialogue,Custom,,Player Default: The Overseer and Forsythe? What do they want?,"Not much of late, but I'll keep my ears open for you.",,Friendly. First of a series of 2 lines. / Neutral,Vault81HoratioSell
Scene,SceneDialogue,Custom,,,Sure you don't want me to do something with your hair?,,"Friendly. Last of a series of 2 lines. Previous line is: Not much of late, but I'll keep my ears open for you. / Question",Vault81HoratioSell
Scene,SceneDialogue,Custom,,,I guess that's a no.,,Slight confusion. Player just walked away while he was offering to cut their hair. / Amused,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,"Ah, I was hoping you'd stop by. Now, I know from experience the Commonwealth shows no mercy when it comes to hair. So, how about a trim?",,"Happy the player has stopped by his shop. Emphasis oh ""no"" in 'no mercy'. / Friendly",Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,"Lot's of buzz going 'round on how you saved Austin's life. You should treat yourself, and let me take a look at that hair.",,Friendly and grateful / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,"Lot's of buzz going 'round on your involvement in Austin's death, but... I ain't one to judge. If you're feeling down, a new look could help.",,"Concerned, gossiping. Knows the player let a child die, but understands it could have been a hard choice and the player may have good reasons. / Concerned",Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,Word is the Overseer and Forsythe are looking for you. Maybe you want a quick trim before getting down to business?,,Friendly gossiping / Neutral,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,Your hair is a mess. Want me to fix it?,,Friendly chiding / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,You look like you could use a trim.,,Salesman like / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,"New style, new you. What do you say?",,Friendly salesman-like. Wants to cut the player's hair / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,Perhaps some color today? Or a new cut?,,Friendly salesman-like. Wants to cut the player's hair / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,Ready for a new hair style?,,Friendly salesman-like. He's a barber. / Friendly,Vault81HoratioSell
Miscellaneous,Miscellaneous,Greeting,,,"Once you're seated, I'll get started.",,Friendly - offering services. / Friendly,
Miscellaneous,Miscellaneous,Greeting,,,"Sit right here, and let's have a look.",,Friendly - offering services. / Friendly,
Miscellaneous,Miscellaneous,Greeting,,,Just have a seat and relax.,,Friendly - offering services. / Friendly,
Miscellaneous,Miscellaneous,Greeting,,,Sit down and make yourself comfortable.,,Friendly - offering services. / Friendly,
Miscellaneous,Miscellaneous,Greeting,,,"Have a seat, my friend.",,Friendly - offering services. / Friendly,
Miscellaneous,Miscellaneous,Hello,,,"If you want a new look, stop by my salon sometime.",,Friendly / Friendly,
Miscellaneous,Miscellaneous,Hello,,,You should take off that helmet. It's good to let the scalp breathe.,,Friendly / Amused,
Miscellaneous,Miscellaneous,Hello,,,"After living in the Vault, I can't imagine trying to make a living back out there in the Commonwealth.",,Matter of fact / Neutral,
Miscellaneous,Miscellaneous,Hello,,,"If the Overseer hadn't of let me stay here, I probably wouldn't be alive today.",,Grateful / Grateful,
Miscellaneous,Miscellaneous,Hello,,,"Nice place, isn't it? You should think about staying.",,Friendly / Friendly,
Miscellaneous,Miscellaneous,Hello,,,You're in pretty good shape for making it out there in the Commonwealth.,,Friendly / Amused,
Miscellaneous,Miscellaneous,Hello,,,Now there's something you don't see everyday: an outsider in a Vault suit.,,Friendly / Amused,
Miscellaneous,Miscellaneous,WaitingForPlayerInput,,,Hmm?,,prompting the other person to respond,
Miscellaneous,Miscellaneous,WaitingForPlayerInput,,,Take some time to mull it over.,,Waiting for player to respond. / Friendly,
Miscellaneous,Miscellaneous,WaitingForPlayerInput,,,Envisioning a new you?,,Waiting for player to respond. / Friendly,
Miscellaneous,Miscellaneous,WaitingForPlayerInput,,,Plenty of choices to think about.,,Waiting for player to respond. / Friendly,
Scene,SceneDialogue,Custom,,Austin: I hate combing it though. Gran makes me comb it.,"Austin, that hair of yours is a mole rat's nest.",Austin: This is where Horatio fixes up people's hair.,friendly teasing / Disgust,TourHairScene
